Date12.DDMMYYYYhhmm.,soil_moisture_content_20,soil_moisture_content_50,soil_moisture_content_200,soil_temperature_20,soil_temperature_50,soil_temperature_200,rainfall_amount
10/11/2014 18:00,0.404,0.4785,0.405,8.1775,8.115,8.4275,-9999
10/11/2014 19:00,0.403,0.478,0.405,7.94875,7.9315,8.4425,-9999
10/11/2014 20:00,0.40125,0.478,0.404,7.8185,7.8255,8.4425,-9999
10/11/2014 21:00,0.40025,0.4775,0.404,7.716,7.74375,8.4325,-9999
10/11/2014 22:00,0.401,0.478,0.404,7.64525,7.69175,8.4075,-9999
10/11/2014 23:00,0.4085,0.4805,0.405,7.589,7.64275,8.39,-9999
11/11/2014 00:00,0.4245,0.485,0.4085,7.54325,7.60625,8.3625,-9999
11/11/2014 01:00,0.4315,0.487,0.413,7.44425,7.51675,8.3225,-9999
11/11/2014 02:00,0.4235,0.48625,0.41275,7.31,7.396,8.295,-9999
11/11/2014 03:00,0.41925,0.486,0.412,7.2125,7.305,8.2625,-9999
11/11/2014 04:00,0.4165,0.48575,0.41175,7.1475,7.2475,8.215,-9999
11/11/2014 05:00,0.413,0.4845,0.411,7.1015,7.222,8.185,-9999
11/11/2014 06:00,0.411,0.484,0.41075,7.039,7.17975,8.1475,-9999
11/11/2014 07:00,0.40775,0.483,0.40975,6.97175,7.1255,8.1175,-9999
11/11/2014 08:00,0.406,0.482,0.409,6.97475,7.124,8.095,-9999
11/11/2014 09:00,0.406,0.482,0.409,7.00025,7.133,8.0625,-9999
11/11/2014 10:00,0.40525,0.482,0.409,7.1845,7.27825,8.04,-9999
11/11/2014 11:00,0.40425,0.482,0.409,7.39375,7.441,8.025,-9999
11/11/2014 12:00,0.403,0.48125,0.40825,7.79025,7.844,8.03,-9999
11/11/2014 13:00,0.401,0.48075,0.407,8.3825,8.335,8.055,-9999
11/11/2014 14:00,0.39975,0.48,0.406,9.125,8.955,8.1125,-9999
11/11/2014 15:00,0.399,0.479,0.40525,9.245,9.005,8.2225,-9999
