Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,Psnow_over_canopy[mm],Prain_over_canopy[mm],Psnow_under_canopy[mm],Prain_under_canopy[mm],Prain_rain_on_snow[mm],Wind_speed[m/s],Wind_direction[deg],Relative_Humidity[-],Pressure[mbar],Tair[C],Tdew[C],Tsurface[C],Tvegetation[C],Tcanopyair[C],Surface_Energy_balance[W/m2],Soil_heat_flux[W/m2],SWin[W/m2],SWbeam[W/m2],SWdiff[W/m2],LWin[W/m2],LWin_min[W/m2],LWin_max[W/m2],SWnet[W/m2],LWnet[W/m2],H[W/m2],LE[W/m2],Canopy_fraction[-],LSAI[m2/m2],z0veg[m],d0veg[m],Estored_canopy[W/m2],SWv[W/m2],LWv[W/m2],Hv[W/m2],LEv[W/m2],Hg_unveg[W/m2],LEg_unveg[W/m2],Hg_veg[W/m2],LEg_veg[W/m2],Evap_surface[mm],Trasp_canopy[mm],Water_on_canopy[mm],Snow_on_canopy[mm],Qvegetation[-],Qsurface[-],Qair[-],Qcanopyair[-],LObukhov[m],LObukhovcanopy[m],Wind_speed_top_canopy[m/s],Decay_of_K_in_canopy[-],SWup[W/m2],LWup[W/m2],Hup[W/m2],LEup[W/m2],snow_depth[mm],snow_water_equivalent[mm],snow_density[kg/m3],snow_temperature[C],snow_melted[mm],snow_subl[mm],snow_blown_away[mm],snow_subl_while_blown[mm],glac_depth[mm],glac_water_equivalent[mm],glac_density[kg/m3],glac_temperature[C],glac_melted[mm],glac_subl[mm],lowest_thawed_soil_depth[mm],highest_thawed_soil_depth[mm],lowest_water_table_depth[mm],highest_water_table_depth[mm]
02/01/2012 08:00,734870.333333,1.333333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.749278,218.572958,0.885375,0.000000,-0.278136,-1.938912,-1.465556,-2.507808,-0.292963,-17.143064,-17.143064,0.000000,0.000000,0.000000,290.549336,224.643680,296.087926,0.000000,-20.047883,-2.006145,-0.898674,0.842432,0.285724,0.040000,0.266800,0.132737,0.000000,-0.901073,-0.933076,-0.100735,-10.095833,-5.031988,-0.493050,-0.000000,-0.001141,0.000000,0.000000,0.000000,0.003734,0.004033,0.003895,0.003894,3346.619654,147484979165686267904.000000,0.822240,95.817339,0.000000,311.551839,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,72.285611,50000.000000,50000.000000
02/01/2012 09:00,734870.375000,1.375000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.061615,155.574988,0.899987,0.000000,-0.487333,-1.923651,-0.892463,-1.248953,-0.494073,-7.489660,-7.489660,15.251454,1.002774,14.248680,292.952649,224.048358,306.673594,10.512577,-19.429369,-0.570667,-0.856465,0.842432,0.285724,0.040000,0.266800,0.348656,2.863322,-2.828776,-0.317421,0.003312,-2.726667,-4.795647,-0.167409,-0.000000,-0.001088,0.000000,0.000000,0.000000,0.004098,0.004207,0.003899,0.003899,4249.209699,167077260998513197056.000000,0.616577,95.817339,2.326724,314.709987,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,66.811843,50000.000000,50000.000000
02/01/2012 10:00,734870.416667,1.416667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.838709,246.742772,0.937225,0.000000,-0.890762,-1.773528,-0.036293,0.400703,-0.863845,6.598197,6.598197,39.300713,1.431275,37.869437,294.536251,223.059778,316.357297,27.848602,-20.846179,0.757034,-0.352808,0.842432,0.285724,0.040000,0.266800,0.476786,6.566688,-5.467218,0.530405,0.092279,2.947116,-1.968691,0.347401,-0.000000,-0.000447,0.000117,0.000000,0.000000,0.004624,0.004479,0.003943,0.003946,-178.076390,-9995181029619652608.000000,0.253235,95.817339,5.920126,319.680025,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,19.899236,50000.000000,50000.000000
02/01/2012 11:00,734870.458333,1.458333,1,1,1,0.311942,0.013088,0.076464,0.012721,0.000000,1.257122,252.960755,0.961439,0.081257,-0.838934,-1.375395,1.103533,1.387515,-0.807287,18.517357,10.632135,62.454551,1.950770,60.503781,295.237299,223.729181,318.091227,46.447114,-25.735284,2.124700,0.069772,0.842432,0.285724,0.039993,0.266751,1.375564,9.171639,-6.503527,0.918821,0.373727,9.205464,0.427515,0.800314,0.000000,0.000071,0.000313,0.000000,0.000000,0.004965,0.004865,0.004060,0.004070,-346.741531,-11832343429693501440.000000,0.377809,95.817339,8.280958,325.719694,0.000000,0.000000,0.407840,0.044480,109.061049,-0.838916,0.031984,0.000026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
02/01/2012 12:00,734870.500000,1.500000,1,1,1,0.185839,0.055500,0.066775,0.053944,0.000000,1.317633,155.307647,0.963311,0.060335,-0.080138,-0.593346,1.573901,1.130627,-0.063571,14.480462,-0.774324,54.006299,1.145751,52.860549,298.685905,227.000434,321.873999,41.779241,-25.387217,1.846416,0.065146,0.842432,0.285724,0.039983,0.266689,2.187189,7.202711,-4.218790,0.499419,0.297313,8.059939,0.391287,0.684239,0.000000,0.000052,0.000047,0.000000,0.000000,0.004874,0.005032,0.004300,0.004307,-771.071038,-13423382006788429824.000000,0.394915,95.817339,6.159267,327.137629,0.000000,0.000000,0.288244,0.035087,121.724868,-0.100002,0.076168,0.000037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
02/01/2012 13:00,734870.541667,1.541667,1,1,1,0.000000,0.000000,0.000000,0.030881,0.000000,0.921441,283.757390,0.956627,0.000000,0.503433,-0.108068,3.453058,3.007819,0.550644,39.961211,20.777715,132.251177,7.930744,124.320432,278.028534,229.391819,241.114802,98.569628,-55.640974,2.820783,0.146659,0.842432,0.285724,0.039993,0.266752,5.804426,18.371809,-10.921629,1.022719,0.623034,11.448101,0.911740,1.207130,0.000000,0.000176,0.000000,0.000000,0.000000,0.005578,0.005756,0.004455,0.004476,-139.419069,-3783961992867990528.000000,0.278906,95.817339,18.204556,341.544565,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.035087,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
02/01/2012 14:00,734870.583333,1.583333,1,1,1,0.000000,0.000000,0.000000,0.044927,0.000000,1.405707,285.625182,0.948755,0.000000,-0.015565,-0.737576,4.343778,3.972309,0.035040,27.898317,27.898317,134.274521,11.596511,122.678010,275.627792,226.996673,239.099488,95.797145,-62.391441,5.177204,0.330183,0.842432,0.285724,0.040000,0.266800,5.722560,19.939852,-11.625396,1.637821,0.954075,23.280477,2.094818,1.791168,0.000000,0.000477,0.000000,0.000000,0.000000,0.005971,0.006128,0.004255,0.004277,-286.228814,-5439169803517952000.000000,0.422911,95.817339,21.679414,347.132774,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
02/01/2012 15:00,734870.625000,1.625000,1,1,1,0.000000,0.000000,0.000000,0.029737,0.000000,1.819671,262.957448,0.960680,0.000000,-0.088133,-0.638760,3.361996,2.576989,-0.061604,-6.036737,-6.036737,80.314869,4.130724,76.184145,275.407116,226.915490,238.891875,57.274955,-58.308203,4.672988,0.330500,0.842432,0.285724,0.040000,0.266800,1.911085,12.051875,-8.411722,1.100534,0.628534,22.033024,2.097651,1.425968,0.000000,0.000477,0.000000,0.000000,0.000000,0.005408,0.005718,0.004286,0.004297,-920.538973,-11775714176938606592.000000,0.545256,95.817339,12.887034,341.245123,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
02/01/2012 16:00,734870.666667,1.666667,1,1,1,0.000000,0.000000,0.000000,0.010118,0.000000,1.687350,254.976585,0.970256,0.000000,-0.284151,-0.698188,1.846132,0.803581,-0.272452,-26.651151,-26.651151,41.299801,3.247810,38.051992,274.300274,226.257359,237.085237,28.722371,-52.382167,2.759427,0.231928,0.842432,0.285724,0.040000,0.266800,0.070347,6.941550,-6.142672,0.450412,0.278119,12.780137,1.472376,0.885153,0.000000,0.000335,0.000000,0.000000,0.000000,0.004761,0.005133,0.004267,0.004273,-1829.930441,-12797833704981250048.000000,0.505147,95.817339,6.729649,332.719848,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
02/01/2012 17:00,734870.708333,1.708333,1,1,1,0.005949,0.001427,0.001852,0.003008,0.000000,1.330077,261.360797,0.970516,0.001844,-0.226018,-0.636584,-0.732986,-1.770553,-0.247099,-37.030236,-35.643155,3.206301,0.293900,2.912401,274.248369,226.511676,236.184894,2.241122,-40.174869,-0.537468,-0.366043,0.842432,0.285724,0.040000,0.266797,-1.934236,0.577035,-3.361540,-0.641273,-0.208995,-2.314446,-2.002177,-0.205102,-0.000000,0.000091,0.000000,0.000000,0.000000,0.003950,0.004271,0.004287,0.004282,866.762555,-165299900620419563520.000000,0.397791,95.817339,0.479067,318.576644,0.000000,0.000000,0.015539,0.002397,154.260660,-1.577127,0.000000,-0.000545,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
02/01/2012 18:00,734870.750000,1.750000,1,1,1,0.077071,0.021373,0.025687,0.020774,0.000000,1.088051,167.856794,0.963465,0.024611,-0.131561,-0.642355,-2.293634,-3.251238,-0.183461,-29.678299,-26.918156,0.000000,0.000000,0.000000,274.294306,226.782463,235.377756,0.000000,-32.716926,-2.123546,-0.915081,0.842432,0.285724,0.039991,0.266737,-0.640450,0.000000,-2.400763,-1.293613,-0.466699,-8.727820,-5.123859,-0.888282,-0.000000,0.000000,0.000000,0.000000,0.000000,0.003533,0.003794,0.004285,0.004272,154.454015,9754823517226592256.000000,0.325387,95.817339,0.000000,310.190550,0.000000,0.000000,0.230616,0.029247,126.819444,-1.944588,0.000000,-0.001162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.186204,50000.000000,50000.000000
02/01/2012 19:00,734870.791667,1.791667,1,1,1,0.207377,0.057220,0.082682,0.055616,0.000000,1.782241,104.986400,0.964660,0.066149,-0.134986,-0.628792,-2.517185,-3.552682,-0.169943,-27.475785,-24.956118,0.000000,0.000000,0.000000,273.975419,226.790662,234.249859,0.000000,-32.103793,-3.083646,-1.544362,0.842432,0.285724,0.039953,0.266487,-0.478215,0.000000,-2.427363,-1.427162,-0.521986,-14.285717,-8.647424,-0.988411,-0.000000,0.000000,0.000000,0.000000,0.000000,0.003454,0.003731,0.004289,0.004280,614.413875,25112095181261258752.000000,0.532849,95.817339,0.000000,309.000791,0.000000,0.000000,0.897611,0.113889,126.880652,-2.012742,0.000000,-0.001961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,4.182041,50000.000000,50000.000000
02/01/2012 20:00,734870.833333,1.833333,1,1,1,0.794311,0.243185,0.455670,0.236367,0.000000,1.189849,115.805954,0.967755,0.259374,-0.062415,-0.512602,-2.747507,-3.547245,-0.115665,-26.634249,-24.035910,0.000000,0.000000,0.000000,274.013368,227.162086,233.413824,0.000000,-30.721897,-2.769341,-1.318307,0.842432,0.285724,0.039782,0.265343,-0.357149,0.000000,-2.345865,-1.447582,-0.541133,-11.648439,-7.381661,-1.108595,-0.000000,0.000000,0.000000,0.000000,0.000000,0.003455,0.003668,0.004326,0.004312,179.720677,7537316186326051840.000000,0.355312,95.817339,0.000000,307.940986,0.000000,0.000000,4.654678,0.571234,122.722551,-1.901398,0.000000,-0.001674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,7.781444,50000.000000,50000.000000
02/01/2012 21:00,734870.875000,1.875000,1,1,1,1.270886,0.244081,1.006356,0.237280,0.237280,1.349954,344.066764,0.968677,0.378742,-0.355547,-0.791618,-2.211154,-3.339217,-0.396126,-29.915475,-13.097760,0.000000,0.000000,0.000000,272.400117,225.921619,231.217769,0.000000,-32.959161,-2.088328,-0.955357,0.820343,0.285724,0.039227,0.261647,-0.284713,0.000000,-1.980180,-1.241776,-0.453691,-8.975749,-5.240312,-0.764396,-0.000000,0.000000,0.000000,0.000000,0.000000,0.003510,0.003819,0.004238,0.004228,303.078594,-30076577808396787712.000000,0.401560,95.817339,0.000000,309.017586,0.000000,0.000000,13.493730,1.897278,140.604383,-0.000059,-0.237280,-0.001213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,9.485553,50000.000000,50000.000000
02/01/2012 22:00,734870.916667,1.916667,1,1,1,2.485083,0.115709,2.369025,0.113414,0.113414,2.047872,131.383412,0.966402,0.650198,-0.822041,-1.288453,-2.434119,-3.844540,-0.849850,-21.803840,-9.022466,0.000000,0.000000,0.000000,269.998159,223.892762,228.388361,0.000000,-29.732603,-5.059604,-2.869160,0.487991,0.285724,0.037830,0.252324,-1.177695,0.000000,-2.886878,-1.265871,-0.443312,-10.957607,-5.817014,-0.668013,-0.000000,0.000000,0.000000,0.000000,0.000000,0.003379,0.003755,0.004086,0.004080,1003.619262,-69328960750595301376.000000,0.603126,95.817339,0.000000,303.056948,0.000000,0.000000,35.944417,4.966605,138.174574,-0.000363,-0.113414,-0.003644,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,8.544972,50000.000000,50000.000000
02/01/2012 23:00,734870.958333,1.958333,1,1,1,3.005877,0.173461,3.000588,0.172826,0.172826,1.734690,75.572099,0.970004,0.794835,-0.781764,-1.197638,-2.672651,-2.093456,-4999.908975,-15.566907,-3.290297,0.000000,0.000000,0.000000,269.894872,224.130304,227.442800,0.000000,-32.160170,-10.045127,-6.548135,0.040630,0.285724,0.018022,0.120208,-0.327884,0.000000,-1.251784,-0.679280,-0.244620,-11.275965,-6.556639,-0.415565,-0.000000,0.000000,0.000000,0.000000,0.000000,-4999.498334,0.003688,0.004114,-4999.497948,150.692048,-21053622529391738880.000000,-4999.247864,47.908670,0.000000,302.672050,0.000000,0.000000,63.619835,8.540723,134.246223,-0.064647,-0.172826,-0.008316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,6.993600,50000.000000,50000.000000
03/01/2012 00:00,734871.000000,2.000000,1,1,1,2.857361,0.251704,2.857361,0.251704,0.251704,2.005396,30.517522,0.968512,0.777266,-0.676167,-1.113401,-2.429597,-0.000100,-9999.000000,-14.639693,-0.691708,0.000000,0.000000,0.000000,270.035370,224.551033,226.703981,0.000000,-33.830243,-11.694733,-7.495817,0.000000,0.285724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.694733,-6.613412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.003756,0.004139,-9999.000000,-289.984715,0.000000,-9999.000000,0.000000,0.000000,303.865613,0.000000,0.000000,87.762579,11.659307,132.850556,-0.004656,-0.251704,-0.009520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,3.771022,50000.000000,50000.000000
03/01/2012 01:00,734871.041667,2.041667,1,1,1,2.857361,0.251704,2.857361,0.251704,0.251704,2.005396,30.517522,0.968512,0.777266,-0.676167,-1.113401,-2.287629,-0.000085,-9999.000000,-18.952469,-0.932499,0.000000,0.000000,0.000000,270.035370,224.551033,226.703981,0.000000,-34.457748,-9.577222,-5.928057,0.000000,0.285724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.577222,-5.230208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.003796,0.004139,-9999.000000,-221.718831,0.000000,-9999.000000,0.000000,0.000000,304.493117,0.000000,0.000000,111.680463,14.775901,132.305158,-0.000128,-0.251704,-0.007528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.478978,50000.000000,50000.000000
03/01/2012 02:00,734871.083333,2.083333,1,1,1,0.129545,0.007031,0.129545,0.007031,0.007031,3.089526,61.531657,0.958113,0.034144,-0.794087,-1.377922,-2.857724,-0.340920,-9999.000000,-13.177684,-4.146737,0.000000,0.000000,0.000000,269.106871,223.857100,225.112235,0.000000,-32.857415,-12.390220,-7.289511,0.000000,0.285724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12.390220,-6.431392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.003638,0.004059,-9999.000000,-8.202172,0.000000,-9999.000000,0.000000,0.000000,301.964286,0.000000,0.000000,111.894197,14.921735,133.355751,-0.485374,-0.007031,-0.009258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/01/2012 03:00,734871.125000,2.125000,1,1,1,0.029434,0.001300,0.029434,0.001300,0.001300,2.475474,44.142134,0.941482,0.007684,-0.830825,-1.652513,-3.653165,-1.911957,-9999.000000,-9.182704,-5.265182,0.000000,0.000000,0.000000,268.479098,223.391591,223.780451,0.000000,-29.995992,-13.313584,-7.499704,0.000000,0.285724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-13.313584,-6.616842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.003428,0.003978,-9999.000000,16.297928,0.000000,-9999.000000,0.000000,0.000000,298.475090,0.000000,0.000000,111.340934,14.961993,134.379986,-0.977661,-0.001300,-0.009524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/01/2012 04:00,734871.166667,2.166667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.461507,39.262446,0.928665,0.000000,-0.884097,-1.891332,-3.966256,-2.667046,-9999.000000,-7.215065,-5.820886,0.000000,0.000000,0.000000,267.811570,222.927584,222.411699,0.000000,-29.290401,-14.472206,-7.603130,0.000000,0.285724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-14.472206,-6.708092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.003348,0.003908,-9999.000000,9.039378,0.000000,-9999.000000,0.000000,0.000000,297.101971,0.000000,0.000000,110.748460,14.971649,135.186070,-1.426769,0.000000,-0.009656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/01/2012 05:00,734871.208333,2.208333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,3.532139,19.320209,0.947114,0.000000,-1.200778,-1.939165,-3.777224,-2.960633,-9999.000000,-5.121628,-6.127716,0.000000,0.000000,0.000000,266.278435,221.942263,220.288891,0.000000,-31.613192,-17.010582,-9.480982,0.000000,0.285724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.010582,-8.364884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.003396,0.003895,-9999.000000,19.179245,0.000000,-9999.000000,0.000000,0.000000,297.891627,0.000000,0.000000,110.239283,14.983690,135.919694,-1.486195,0.000000,-0.012041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/01/2012 06:00,734871.250000,2.250000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.444438,40.448680,0.947623,0.000000,-1.531310,-2.260408,-4.570597,-3.242104,-9999.000000,-7.523180,-6.286463,0.000000,0.000000,0.000000,264.527205,220.572590,218.036017,0.000000,-29.897902,-14.211261,-8.163461,0.000000,0.285724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-14.211261,-7.202461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.003199,0.003803,-9999.000000,9.343331,0.000000,-9999.000000,0.000000,0.000000,294.425107,0.000000,0.000000,109.782497,14.994057,136.579668,-1.750948,0.000000,-0.010367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/01/2012 07:00,734871.291667,2.291667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.571722,45.603206,0.939614,0.000000,-1.531870,-2.375577,-4.628643,-3.575010,-9999.000000,-6.536977,-6.353402,0.000000,0.000000,0.000000,264.138316,220.425671,216.893159,0.000000,-30.029104,-15.191627,-8.300499,0.000000,0.285724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-15.191627,-7.323367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.003185,0.003771,-9999.000000,8.583363,0.000000,-9999.000000,0.000000,0.000000,294.167420,0.000000,0.000000,109.376648,15.004598,137.182834,-1.827999,0.000000,-0.010541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/01/2012 08:00,734871.333333,2.333333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.749430,122.971574,0.939088,0.000000,-1.861329,-2.710264,-4.845350,-3.718134,-9999.000000,-6.974940,-6.364096,0.000000,0.000000,0.000000,262.391889,219.053593,214.660769,0.000000,-30.809167,-15.606912,-8.227315,0.000000,0.285724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-15.606912,-7.258798,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.003133,0.003678,-9999.000000,10.805950,0.000000,-9999.000000,0.000000,0.000000,293.201057,0.000000,0.000000,109.006502,15.015047,137.744508,-1.914695,0.000000,-0.010448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
03/01/2012 09:00,734871.375000,2.375000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.932855,60.573699,0.925453,0.000000,-2.230770,-3.273189,-5.536858,-3.785357,-9999.000000,-6.326802,-6.340770,21.717913,2.547788,19.170124,260.364858,217.298247,212.242422,5.046241,-29.838517,-12.431100,-6.034374,0.000000,0.285724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12.431100,-5.324009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.002973,0.003527,-9999.000000,6.177991,0.000000,-9999.000000,0.000000,16.671672,290.203374,0.000000,0.000000,108.656212,15.022710,138.259104,-1.908792,0.000000,-0.007664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
